题目,朝代,作者,内容,来源,词牌
"鹧鸪天","当代","王蛰堪","独吊斜晖不自持，酒边幽愫倩谁知。可堪残月朦胧夜，最是孤窗寂寞时。怜翠蜡，感流澌。春来底事雁归迟。定知蓬岛人无寐，一样凄怀泪暗垂。","Werneror",""
"鹧鸪天","当代","谷海鹰","独立春宵对月吟。半窗幽梦沁寒襟。偎人倩影犹堪忆，绝世桃源不再寻。流水意，落花心。泠弦从此断知音。风华愿共相思老，免使恩深怨也深。","Werneror",""
"鹧鸪天","当代","傅义","檐际呢喃筑室勤。田间觳觫负犁辛。老来岁月惟长暇，旧置琴书乃益亲。轻搦管，懒劳神。东涂西抹若崩云。自嗤犹作贪吟客，屡向天风乞指津。","Werneror",""
"鹧鸪天","当代","潘乐乐","杨柳夭斜鬓影香，冰弦才动顾周郎。雁来短梦惊秋露，人在长门锁夕阳。云黯澹，水苍茫。湖山满目入新凉。三千珠履风流歇，只忆瑶池醉一场。","Werneror",""
"鹧鸪天","当代","吴灏","夜饮厌厌酒未酲。微茫灯影睡还醒。寒风猎猎吹窗黑，细雨潇潇到枕棂。船叫笛，荡江城。凝神细听一声声。奈何尽受孤眠味，乱唱荒鸡欲到明。","Werneror",""
"鹧鸪天","当代","江南雨","谁与佳人慰寂寥，相思一例两魂消。前生绮梦巫山雨，昨夜熏风露井桃。云淡淡，柳夭夭。香车油壁谢娘桥。伤春依旧秦楼月，曾照朱帘紫玉箫。","Werneror",""
"鹧鸪天","当代","熊东遨","一色江天淡入秋，乱峰三五出云头。古松苍郁新松翠，近水喧腾远水悠。篱下菊，酒边鸥，心期莫问几时休。无边气象争供眼，认得清风是旧游。","Werneror",""
"鹧鸪天","当代","张海鸥","沪上人来诵妙词。师承万马好风仪。丽娃河畔行吟久，康乐园中解道迟。明得失，论参差。百年词史事纷披。旗亭一曲樽前令，击箸长歌可待谁。","Werneror",""
"鹧鸪天","当代","周燕婷","海样深堂一见难，西风几度叩门环。奈何流水花憎命，每向浮云月怯圆。秋渐远，夜将阑，不堪重梦压眉弯。人间莫尽相思意，万一天教续世缘。","Werneror",""
"鹧鸪天","当代","程滨","岁岁春风为涣冰，今春不管病身形。氍毹薄暮灯初上，砚瓦深宵墨正馨。无尽藏，有涯生。何妨五月北窗棂。凭君吹散当年梦，吹散床头一卷经。","Werneror",""
"鹧鸪天","当代","姚佳","小径寒烟锁郁葱，空林残露浥芳丛。更无垂柳沾衣绿，独有飞花粘屐红。天自远，意何穷。西厢归待月朦胧。一春梦醒梧桐雨，半夜香生菡萏风。","Werneror",""
"鹧鸪天","当代","伯昏子","玄月幽重冷客裳，不吹杨柳亦魂伤。嵯峨九脉遮云阁，菡萏孤枝落画堂。无尽夜，未眠鸯，春风何日满回塘。行霜坐露摧潘鬓，浅唱低斟学柳郎。","Werneror",""
"鹧鸪天","当代","李映斌","未雨成阴寒欲流，独披幽绪上高楼。几家风暖消馀劫，一树春残入倦眸。伤草木，罢觥筹，良辰芳信两休休。客中欲作诗书计，又恐无端动远愁。","Werneror",""
"鹧鸪天","当代","金鉴才","燕啄新泥补旧家。呢喃细语乐无涯。惜春那得留春住，陌上剩开野荠花。长自重，莫轻嗟。邻翁把酒话桑麻。且看桃李万千树，不敌东风一夜加。","Werneror",""
"鹧鸪天","当代","林英男","万里冥冥呼雁嘹，去年人面自夭夭。梦醒还忆泪珠滴，明灭尚随曦露消。枉种玉，未抽苗。月寒何处觅鲛绡？山空犹被鹧鸪恼，风雪杨花吞谢桥。","Werneror",""
"鹧鸪天","当代","魏元旷","回首当年襁褓新。菊花欢宴集同人。云天邮速三千里，岁月心惊二十春。看绣幰，忆金门。作翁投老乱离身。江村银烛高烧夜，旧事蓬瀛记尚真。","Werneror",""
"鹧鸪天","当代","柏杨","廿载风尘逐断萍。渔阳鼙鼓不堪听。可怜无计留黑发，一番对镜一番惊。人已老，百未成。孤灯凄雨话生平。国愁家恨难挥泪，且把心情作笑声。","Werneror",""
"鹧鸪天","当代","邵祖平","妆阁长依一角山。断烟离绪损红颜。情多易拾花间恨，坐久频窥月子弯。鸾镜掩，绣针閒。晚来愁黛锁乌蛮。蜀天风露非人世，鬓乱钗横特地寒。","Werneror",""
"祝英台近","当代","石任之","卜芳期，占碧色，呵手旧游处。风物年年，应著杏花雨。返生怀梦空熏，春魂醒未，怎禁得、峭寒如许。记微语。冷红浮起山樱，暗地别烟浦。看上灯痕，能破寸愁否。还将宛转游丝，怆然前度，试明日、辞花心绪。","Werneror",""
"惜红衣","当代","石任之","缓襞田田，慵妆菂菂，曲池岑寂。瘦倚菰蒲，金钿坠烟碛。乌菱乱拨，望去棹，香吹沈液。思积。鱼槛影浮，似荷衣初涤。回舟脉脉，越女停歌，愁窥镜中客。南塘翠羽未拾，更谁惜。玉骨只今才把，暗地藕丝销蚀。怅冷薰红荡，容易便成秋色。","Werneror",""
"天仙子","当代","伯昏子","危石挂峰惊壑暝，望里霭青移不定。幽潭难测叶孤飞，沉魄冷，谁能拯，几度苦攀难忆省。休道利身登绝顶，最是益心涵泳敬。春山一入已忘归，鸣竹影，听泥径，漙露渐消花靥病。","Werneror",""
"天仙子","当代","石任之","明月窥人长不寐。玲珑偏照相思地。著身结习是缠绵，侵髓未。应憔悴。虚愿潜来无处避。","Werneror",""
"天仙子","当代","秦鸿","浪迹屐痕真淅沥。死生荣辱同泡沫。今生未肯豁情关，灯似织，夜如墨。雾锁心园深寂寂。","Werneror",""
"天仙子","当代","许白凤","心底人儿天样远。归期约在春将半。杏花开落已多时，银灯畔。葱尖算。难道日长良夜短。","Werneror",""
"定风波","当代","柏杨","反复书笺意不成。寄情。寒笼斗室夜凄清。万里云天人入睡。心碎。一勾残月压三星。惆怅这番盈手写。相谢。且将热泪洗前程。红叶岂因自己醉。随水。只剩余梦慰飘零。","Werneror",""
"汉宫春","当代","石任之","春老犹眠，待醒来院落，犀簟初霜。罗衣寒忍月夕，吩咐蛮妆。萧萧露叶，早吹彻，一例清商。怜燕子，眉间病著，旧巢零落东墙。粉絮夭桃潜迹，算当时女伴，半嫁萧郎。西风替谁耳语，催促新凉。无因结果，料去后，哀仲含伤。刳幻骨，纤秾不惹，可教听法空桑。","Werneror",""
"桂殿秋","当代","袁思古","秋夜月，照银床。离情无奈梦初长。归飞雁度衡阳去，为我书传字几行。秋夜露，芰荷香。疏棂微透水风凉。渔歌遥和鸣榔去，得悟穷通是此乡。秋夜寂，色苍茫。流萤几点乱星光。更深人静浑无语，卧看银河挂屋梁。秋夜静，苦啼螀。愁牵闺思到辽阳。衣裳捣去浑无力，一忆征人一断肠。","Werneror",""
"桂殿秋","当代","石任之","侵殿角，上衣痕。几分秋味到香尘。中年催迫无多事，只有天凉可语人。","Werneror",""
"桂殿秋","当代","秦鸿","敷白露，播中秋。黯云如滓念如沤。团光安得舒长剑，截断心尘万古流。","Werneror",""
"采桑子","当代","赵文漪","梅花不负经春约，冠取群芳。飞燕双双。爱趁东风入画梁。翩翩玉砌飘香雪，约略年光。水怨花忙。屈指韶华已断肠。春光暗把流年换，休解相思。红豆开时。好趁东风折一枝。云涯望里长干路，乍怯单衣。细雨霏微。旧日池台燕未归。今春莫说前春恨，惆怅芳时。还订幽期。月榭风亭锁翠蕤。红英独趁东皇约，开遍南枝。杜宇声悲。一片凄凉付阿谁。当时长记离亭宴，羯鼓相催。燕去莺来。满眼山桃烂熳开。玄都观里春归后，彩袖金杯。歌咽弦哀。梦里双成更不回。珠帘长日无人卷，细雨溶溶。落絮游蜂。楼上人如在画中。殷勤记取春归后，廿四花风。莫遣繁红。祇逐溪流自在东。斑骓不肯留人住，别怨离情。古道长亭。秋雨春风梦易醒。韶华似锦轻抛却，宝镜妆明。蛾翠还惊。铁笛梅花听一声。画楼春暖清明近，花弄娇妍。影倚雕阑。一树夭桃斗日鲜。间关莺语惊芳梦，遥望天边。细诉婵娟。不奈轻愁落翠钿。","Werneror",""
"采桑子","当代","张恨水","琴书漂泊干戈际，有恨填词。恨也谁知。又是荼蘼半谢时。不明何时愁浸骨，梦也如痴。醒也如痴。爱唱秦淮夜泊诗。知音三个都消歇，一个归休。一个飘流。一个青山骨未收。喜君正是知音者，且共登楼。买酒浇愁。怕有离时在后头。东风处处鸣笳鼓，胡马江关。夕照河山。忍向天涯又倚栏。喃喃负手将谁语，哭也无干。歌也无端。填出新词自己看。","Werneror",""
"采桑子","当代","陈永正","同来各有凄迷意，月为微云。人为深颦。只道伤心语语真。谁知更有难言处，月待黄昏。人待清晨。一夜哀弦两未闻。去年小港桥边见，枨触春光。归去思量。书尽红笺十二行。而今独自听风雨，送却春光。不敢思量。一字都无夜又长。","Werneror",""
"采桑子","当代","谷海鹰","凉云枕碧中秋近，哺月裁烟。哺月裁烟。晕碾冰心，脉脉久凭栏。英雄怒发红颜泪，如此江山。如此江山。尽酌西风，一饮醉千年。","Werneror",""
"采桑子","当代","吴灏","空宵楼外风兼雨，侵晓微晴。侵晓微晴，隐隐东邻閒觉、卖花声。沈深枕上三年事，点点分明。点点分明，愁损双蛾梦里、听春莺。","Werneror",""
"采桑子","当代","石任之","撄心一缕抽难绝，卐字回文。坏色罗裙。记取当时旧酒痕。人生好是无休歇，宿雾藏春。蝶梦吹尘。省识前身与后身。","Werneror",""
"采桑子","当代","秦鸿","惊风飘没云山梦，日月如冰。尘满心扃。四角崎岖不得行。人生到此凭阑意，数尽寒星。望断长亭。莫到危楼最上层。","Werneror",""
"采桑子","当代","陈振家","几人肯享山林福，白水逶迤，绿叶离披，闲看尺蠖量青枝。甫吟诗句山争答，茅舍低欹，归鸟追飞，暮霭沉沉叠嶂迷。","Werneror",""
"采桑子","当代","杨鸿章","多情原似窗前月，素影婵娟。素影婵娟。入夜临窗照我眠。无情也似窗前月，天外盘旋。天外盘旋。总不相亲到枕边。","Werneror",""
"采桑子","当代","傅义","天涯契阔重相见，喝著茶汤。话著衷肠。整锁眉头忽又扬。飙风惊断欢愉梦，一霎流光，变了沧桑。落月馀光满屋梁。","Werneror",""
"采桑子","当代","卢青山","堤边芳草如绒浅，正是春风。伞小船红，摇入濛濛细雨中。谁家年少杨枝畔，凝注双瞳。水远江空，惆怅清箫逝未穷。","Werneror",""
"采桑子","当代","冯永军","年年陌上西风早，吹老垂杨，吹老垂杨，不管楼头易夕阳。人生偏是伤前事，说与鸣螀，说与鸣螀，明日寒枝恐有霜。","Werneror",""
"采桑子","当代","许白凤","愁边一角春来路，记得前番。赠我湘兰。绿意红情问小鬟。分明是梦还非梦，莺老花残。芳思都删。行过双桥怕转弯。","Werneror",""
"采桑子","当代","汤国梨","晚凉庭院轻罗薄，月照房栊。风到帘栊。鬓角香回茉莉风。而今会得簪花意，花为人容。人为花容。自爱残妆宝镜中。","Werneror",""
"踏莎行","当代","赵文漪","春水回波，春花浥露。春光占得春多处。佳人生长蕊珠宫，忽忽彩雾乘鸾去。尘染瑶筝，香萦蕙炷。梦魂依约蓝桥路。一轮圆月纵多情，几曾留得芳菲住。细按银牙，初开玳宴。酒红渐渐匀娇面。含情不语已销魂，何堪脉脉秋波转。罨画山遥，扶阑目断。画骢仆仆征程远。玉珰消息有凭无，颦眉暗自思量遍。桃叶繁枝，杨花满路。夕阳西下春归处。梦痕应向梦中寻，觉来惆怅知何处。淡墨如烟，幽香如雾。锦书应有珍珠附。罗衣宽尽不胜愁，开帘怕听黄昏雨。叶底红樱，梁间紫燕。华堂银烛明如电。莫将芳意谱朱弦，朝云一曲情何限。白纻题诗，青衫记怨。泪珠休向双眸转。尊前花下最关情，几时梦里能相见。梦畔风柔，愁边春遍。曲阑干外深深见。垂杨垂柳最无情，时教飞絮遮人面。呖呖新莺，盈盈乳燕。如今景逐流年转。河桥一别几经年，惜花珍重闲庭院。","Werneror",""
"踏莎行","当代","石任之","过去何哀，未来何惑。自由不是天然律。有情最苦在同悲，无情至要长生术。黯黯回心，堂堂揖贼。蚌珠病剧非关鹬。容身换得铁牢笼，几人肯道真灵溺。","Werneror",""
"踏莎行","当代","王蛰堪","嫩约才盟，白头曾誓。尘寰瞥眼都抛弃。祗消旧梦惹香衾，而今梦也成孤自。刻骨情缘，伤心文字。人天何处相思寄。黄泉但使有来生，茫茫那是重逢地。","Werneror",""
"踏莎行","当代","秦鸿","旧梦如诗，新愁似酒。年年染透城边柳。无端黯黯一天云，平波未许惊风皱。砭骨春寒，锥心人瘦。尊前不语消沈久。家山已改昔时妆，茫茫天地吾何有？","Werneror",""
"踏莎行","当代","顾敏燕","曲径生苔，霜林过雨。清秋渐入山深处。登高纵目四围空，轻烟万缕迷归路。落叶闻啼，幽林解语。谁人访菊情如故。山花摘取两三枝，暗香盈袖秋同住。","Werneror",""
"踏莎行","当代","梁羽生","似水柔情，如花美眷，千秋佳话人争羡。依人燕子又归来，沧桑变了心难变。柳絮轻扬，春风拂面，词笺不写文君怨。江南塞外一般同，碧波深处鸳鸯现。","Werneror",""
"踏莎行","当代","陈振家","古木凌霄，青峦埋雾，岭东千里沧溟阻。流光暗逐白云飞，几番客里黄梅雨。逝水何歌？幽禽自舞，空山镇日无言语。新声琢罢倩谁吟？野花摇曳日微暮。","Werneror",""
"踏莎行","当代","魏新河","画阁轻歌，高楼沉醉。布衫几染盈盈泪。一番欢笑一番忧，人间哪有忘情水。净尽尘喧，消残馀媚。橘黄灯里长相对。此时唯有一帘星，春宵深到花都睡。","Werneror",""
"踏莎行","当代","熊盛元","肠断西园，魂销南圃。灯前更把朱弦抚。沧江万顷月华生，水云深处惊鸿舞。锦字无因，玉楼多阻。飘蓬身世凭谁主？漫将红豆种心田，春来聊慰相思苦。","Werneror",""
"踏莎行","当代","谷海鹰","浮岸冰凘，立春天气。悄萌多少閒滋味。柔风暗送彩云归，枯枝巧镂青空碎。分聚难期，去留无计。琴床书枕供憔悴。锦鳞欲诉不成篇，封藏一纸伤心泪。","Werneror",""
"踏莎行","当代","蔡淑萍","漠漠天低，霏霏雨细，书窗人自无聊倚。一春解润物欣欣，今添寒气萧萧地。陶令情怀，易安心意，东篱秋好寻无计。愁肠只怕负诗笺，梧桐叶上黄昏里。","Werneror",""
"踏莎行","当代","吴灏","几日轻寒，晓来细雨。平居何事春心恶。小楼閒梦梦初回，寻思往事如春雾。燕燕于归，春红绻顾。愁余相对春来路。愿春为我伴閒身，芳尊解得留春住。","Werneror",""
"踏莎行","当代","陈永正","屯野霞明，飐波风紧。岸潮初落痕犹印。谁家艇子溯冥茫，映日遥山微著晕。旧岁多离，故人新恨。繁华一掷无从问。采蘋真得自由时，何事飞花犹欲近。","Werneror",""
"踏莎行","当代","陶铸","翠滴田畴，绿漫溪渡。桃源今在寻常处。英雄便是活神仙，高歌唱出花千树。桥跃飞虹，渠漂束素。山川新意无重数。郴江北上莫辞劳，风光载得京华去。","Werneror",""
"踏莎行","当代","周燕婷","剪剪轻风，蒙蒙细雨，一条曲折春归路。游丝不解系行人，迷离飘荡飞何处？杜宇声寒，琵琶声苦，声声都说当归去。登台何日见新晴，小船犹自迷津渡。","Werneror",""
"踏莎行","当代","程滨","铁马鸣檐，银蟾泻袗。含愁欲把清光吮。姮娥为我起微云，世间无物如君蠢。衰也谁知，颓然自悯。晚风吹泪污栏楯。当时斑竹笑湘妃，如今更比湘妃轸。","Werneror",""
"踏莎行","当代","卢青山","夜也无人，风也无处，一灯如影长相驻。相看不解不能休，能休时节天将曙。梦也无根，书也无据，茫然四顾谁同语？人间容得雨无边，不容一点心情住。","Werneror",""
"踏莎行","当代","汪洋","梨梦凝愁，柳烟待语，春痕依旧无寻处。踏青生怕见扬花，因循总误繁华侣。树引晴风，波围翠屿，舟声桨影游人聚。斜阳辞客复迟迟，明朝说有深深雨。","Werneror",""
"踏莎行","当代","冯永军","翠影萦波，红衣照日。桥头伫立同朝夕。冷香倘是梦中来，几回枕畔寻无迹。孤客飞蓬，韶光过翼。归途应为西风惜。低吟珍重恁娉婷，眼前秋水无穷碧。","Werneror",""
"踏莎行","当代","杨雪窗","浦岸疑沉，星灯似织，无言伫望烟涛急。只疑梦里欠分明，市桥回盼千人隔。月底迟归，楼头独立，阑珊灯火凭谁识？倚栏愁似夜寒轻，因风吹满江南北。","Werneror",""
"踏莎行","当代","章士钊","荠麦争青，牛羊下括。田园践踏无人咄。明年农事定何如，秦人似怨天无雪。千里晴空，三边皓月。故乡平野输他阔。却伤懒性与愁并，冬寒未是游时节。","Werneror",""
"鹊桥仙","当代","石任之","年华片晌，芳尘几寸，有限殷红未簸。人间不许伫春云，想一缕、西楼长卧。花时易卜，心期难约，看取旧欢开堕。无声无影更无凭，似空里、杨花飞过。","Werneror",""
"喝火令","当代","石任之","甚处追前味，醒时已惘然。愁丝织梦窄难穿。记得二年蕉鹿，弹指解情禅。眉目依稀在，心花次第寒。镜中身世蜕中蝉。减了蘋波，减了木兰船。减了木兰船上，是我旧容颜。","Werneror",""
"蝶恋花","当代","赵文漪","帘幕生凉侵宝扇。飒飒金风，故拂如花面。曲折雕阑凭欲遍。南飞孤影愁归燕。菡萏红销香满院。自许幽姿，淡画双蛾浅。珍重芳心空念远。闲情何止千千万。困倚银屏钗凤坠。半亸香茵，未解悲秋意。银汉迢迢天接水。遥山一抹修眉翠。来往流萤香炷穗。红烛宵来，结焰凭何瑞。修竹凉风惊翠袂。曼吟缓度千秋岁。卅六韶光随去燕。委宛芳情，如絮还撩乱。楼阁深深人不见。笙歌愁度斜阳院。暗水残红浮欲遍。荷叶田田，想像荷花面。青鸟飞迟消息晚。云山万叠关山远。日映海棠花满树。春水银塘，风绉垂杨缕。叠起闲情调锦柱。红襟故故双飞去。帘外斜阳飞软絮。薄暖轻寒，又做黄昏雨。最是凝眸无一语。短长亭外分离处。帘外乱红香作阵。莲叶轻浮，叶底萍根嫩。短梦无凭人意困。调朱慢把胭脂晕。似水华年惊一瞬。咏絮才华，何必萦方寸。鹦鹉不知归讯近。谩吟缓调无凭信。梧叶飘时凝晓露。一片朦胧，淡月云来去。赚得枕衾魂梦苦。流萤依约飞朱户。零落江南迷翠树。越水吴山，惆怅征人路。减尽腰围空束素。鞭丝迢递知何处。玉轴缥签矜宠秘。灯下低吟，自觉饶幽媚。鸿爪雪泥何必记。一尊溪上忘年岁。绣墨霞笺香染袂。犹是当年，拾翠寻芳地。十载华年流水逝。诗余长效花前醉。","Werneror",""
"蝶恋花","当代","汤国梨","二月东风寒尚峭。落尽梅花，春恨无人扫。杨柳溪头青袅袅。装棉吹絮何时了。乱世生涯怜草草。淡饭粗茶，总比平时好。剩水残山容啸傲。归期何必争迟早。步出前村侵晓雾。芳草青青，不是来时路。春树春云烟锁住。故教遮断行行处。人去横塘风雨恶。酒醒天涯，正是江村暮。今夜高楼吟秀句。劝君休读江郎赋。万树梨云凝素缟。雪后园林，更比花时好。一任东风寒料峭。清游肯负西湖道。玉宇琼楼谁得到。是处林泉，便是蓬莱岛。海上仙山终缥缈。兴来独往乾坤小。雪里春城添媚妩。谢了梅花，又见花盈树。新柳依依才解舞。风前飞作濛濛絮。桥隔村烟迷远渚。断岸横舟，野水无人渡。贪看遥山车暂驻。玉尘碾破湖边路。","Werneror",""
"蝶恋花","当代","陈永正","花近高楼楼近水。日日冤禽，聒到繁枝悴。委地芳菲都渲泪。捲帘已失遥山翠。何限关河残照里。底事江流，犹绕盈盈女。漫诉当春怊怅意。思量却恐先春弃。回面鬓华香乍歇。曲曲幽衷，欲说何从说。为恐柔肠成寸折。来时先使心成结。新恨旧欢终有别。新约难谐，旧誓何难夺。夜又渐深风又切。归来自掩疏帷月。才过清明春意薄。不见西园，逐日添萧索。曲径红铺人未觉。燕留莺劝仍漂泊。犹有去年郊外约。旧赏新情，也拟深深酌。只恐归来愁梦各。明朝两处销眉萼。","Werneror",""
"蝶恋花","当代","张恨水","花影扶疏相并处。默默相看，垂首无言语。纵是无言心已许。相逢何必匆匆去。料得此情卿解取。不道多情，正是多情侣。便道多情千万句。莫如默默还相聚。一岁相逢能几度。不道相逢，又是风和雨。道得离情刚几句。可怜天便催人去。空是名花能解语。相见无多，悔不初相遇。留下衣香还一缕。令人搔首凭栏处。缺了情天休浪补。补了情天，才识情天苦。不信请君还细数。情场几个人千古。不是闻鸡能起舞。断雁哀弦，难作相思谱。只有今生真负汝。萧条逃出情关去。","Werneror",""
"蝶恋花","当代","刘斯奋","记得当时楼畔见，不道重来，蓦地琴心乱。一束瓶花横对面，抬眸人并花深浅。那敢轻狂邀笑盼，已觉情多，默默蛾眉懒。捡点閒愁天不管，片云凝梦春山远。陌上游丝吹不断，花近高楼，楼外巢新燕。名字每从心里唤，呼来忽觉红双脸。叵耐个郎情腼腆，欲语无言，滴滴时针转。隔院课铃催二遍，倚门一瞥惊鸿远。","Werneror",""
"蝶恋花","当代","卢青山","客起时间梅未到，一刻澌冰，强去溪山找。老杪枯蒿都说道：“不如梦向天公要”。客醒时间梅已了，欲骂枝蒿。软绿扶风诮：“月在窗前梅在杪，看君梦里轻轻笑”。","Werneror",""
"蝶恋花","当代","陈伟强","烟水苍茫人去久。检点青衿，鹃血犹凝袖。絮果兰因参未透，冰心琢作玲珑豆。迷迭香飘春梦皱。小伞轻车，深巷相逢否？一树幽花初探首，潇潇细雨黄昏后。","Werneror",""
"蝶恋花","当代","石任之","未写心经经百遍。欢已成非，况是欢时宴。楼外行人携小扇。春婪病著春衣练。对壁飞花犹扑面。落后香尘，开日曾窥见。若得自由先展转。种莲肯向东风怨。","Werneror",""
"蝶恋花","当代","张文胜","未及伤春春已尽。四月天心，寒暖无凭准。莺语迟徊深树隐。蔷薇闲扫行人鬓。梦里风花谁借问。谁谱霓裳，谁寄长安信。点检琴箫摩旧恨。疏窗又是斜阳近。","Werneror",""
"蝶恋花","当代","梁羽生","乱世姻缘多阻滞，水远山遥，难寄相思字。露白霞苍心事苦，宝钗光黯凭谁护？频年踏遍天涯路，侠骨柔情，要向伊人吐。喜有东风吹暗雨，月斜风定鸳鸯起。","Werneror",""
"蝶恋花","当代","陈振家","晴日忽雷天乍变，怔了群峰，劈脸翻蛟电。卷地风来千树颤，涳濛一派飞银箭。谁谴苍龙方寸乱，骤敛乌云，万壑清如盥。漉漉阴崖岩溜漫，净空朗朗垂虹见。","Werneror",""
"蝶恋花","当代","谷海鹰","浴罢新凉妆镜懒。长发千丝，争似閒愁乱。何处弦歌声婉转。销魂一曲长生殿。海竭桑枯盟已换。隔世重逢，绮梦随云散。月瘦风清灯影倦。双星溅泪填银汉。","Werneror",""
"蝶恋花","当代","蔡淑萍","昨夜青鸾传尺素。字句生香，惊起无寻处。明月清清斜入户，向人似诉伤离绪。斗室徘徊行又住。四顾沉吟，四壁浑无语。窗外寒星差可数，诗心一缕难分咐。","Werneror",""
"蝶恋花","当代","潘乐乐","一片离愁江水瘦。江北江南，秋色年年有。黄叶孤车驮梦久，长桥斜日人回首。小阁深杯曾执手。月冷千山，还到朱栏否？细熨愁心从别后，照颜只怕溪波皱。","Werneror",""
"蝶恋花","当代","吴灏","秋暑蒸人风不作。午梦追凉，蜷伏如玄鹤。骤雨吹来真不恶。晴明弓月当帘幕。薄酒诗情聊可托。草阁笼霞，粉蝶双飞著。笑学蒙庄心可乐。檐前几个秋星落。","Werneror",""
"蝶恋花","当代","江南雨","恋恋城东花事好，去岁来时，人道春还早。便欲寻春春意悄，痴情更惹行人笑。转眼春残花事了，今岁来时，满目愁芳草。花负韶光人亦老，枝头淡著青梅小。","Werneror",""
